name,latitude,longitude
索拉利亞西鐵飯店台北西門,25.044904,121.508648
索拉利亞西鐵飯店台北西門,25.044904,121.508648
索拉利亞西鐵飯店台北西門,25.044904,121.508648
索拉利亞西鐵飯店台北西門,25.044904,121.508648
索拉利亞西鐵飯店台北西門,25.044904,121.508648
索拉利亞西鐵飯店台北西門,25.044904,121.508648
索拉利亞西鐵飯店台北西門,25.044904,121.508648
索拉利亞西鐵飯店台北西門,25.044904,121.508648
索拉利亞西鐵飯店台北西門,25.044904,121.508648
索拉利亞西鐵飯店台北西門,25.044904,121.508648
永安棧,25.04288349559072,121.5081587433815
永安棧,25.04288349559072,121.5081587433815
永安棧,25.04288349559072,121.5081587433815
永安棧,25.04288349559072,121.5081587433815
永安棧,25.04288349559072,121.5081587433815
永安棧,25.04288349559072,121.5081587433815
苓旅中山館-Lininn ZhongShan,25.058719,121.53742
苓旅中山館-Lininn ZhongShan,25.058719,121.53742
苓旅中山館-Lininn ZhongShan,25.058719,121.53742
苓旅中山館-Lininn ZhongShan,25.058719,121.53742
Aloft by Marriott Taipei Beitou,25.1242863,121.49911670000006
Aloft by Marriott Taipei Beitou,25.1242863,121.49911670000006
Aloft by Marriott Taipei Beitou,25.1242863,121.49911670000006
Aloft by Marriott Taipei Beitou,25.1242863,121.49911670000006
Aloft by Marriott Taipei Beitou,25.1242863,121.49911670000006
Aloft by Marriott Taipei Beitou,25.1242863,121.49911670000006
吉泰旅店 ,25.091099636268225,121.52560829881132
吉泰旅店 ,25.091099636268225,121.52560829881132
吉泰旅店 ,25.091099636268225,121.52560829881132
友徠精品旅館,25.056191,121.596505
友徠精品旅館,25.056191,121.596505
台北北門世民酒店,25.0472478,121.5105382
台北北門世民酒店,25.0472478,121.5105382
台北北門世民酒店,25.0472478,121.5105382
台北北門世民酒店,25.0472478,121.5105382
台北北門世民酒店,25.0472478,121.5105382
台北北門世民酒店,25.0472478,121.5105382
台北北門世民酒店,25.0472478,121.5105382
台北北門世民酒店,25.0472478,121.5105382
台北宿之酒店.臻品之選,25.045481,121.502629
台北宿之酒店.臻品之選,25.045481,121.502629
台北宿之酒店.臻品之選,25.045481,121.502629
台北宿之酒店.臻品之選,25.045481,121.502629
台北宿之酒店.臻品之選,25.045481,121.502629
台北宿之酒店.臻品之選,25.045481,121.502629
台北宿之酒店.臻品之選,25.045481,121.502629
台北宿之酒店.臻品之選,25.045481,121.502629
台北宿之酒店.臻品之選,25.045481,121.502629
路境行旅-府前館,25.04303901919261,121.51310473680496
路境行旅-府前館,25.04303901919261,121.51310473680496
路境行旅-府前館,25.04303901919261,121.51310473680496
路境行旅-府前館,25.04303901919261,121.51310473680496
承攜行旅-台北復北館,25.05839600330324,121.54435649514198
承攜行旅-台北復北館,25.05839600330324,121.54435649514198
谷墨商旅,25.0266159136286,121.53071075677872
谷墨商旅,25.0266159136286,121.53071075677872
谷墨商旅,25.0266159136286,121.53071075677872
卡夫人背包客棧 台北車站青年館,25.04461965763252,121.51488304722125
卡夫人背包客棧 台北車站青年館,25.04461965763252,121.51488304722125
卡夫人背包客棧 台北車站青年館,25.04461965763252,121.51488304722125
卡夫人背包客棧 台北車站青年館,25.04461965763252,121.51488304722125
華泰瑞舍,25.05732366411905,121.52567936078265
華泰瑞舍,25.05732366411905,121.52567936078265
華泰瑞舍,25.05732366411905,121.52567936078265
丹迪旅店- 天母店,25.115246250224512,121.52796417474748
丹迪旅店- 天母店,25.115246250224512,121.52796417474748
丹迪旅店- 天母店,25.115246250224512,121.52796417474748
丹迪旅店- 天母店,25.115246250224512,121.52796417474748
沐蘭精品旅館-台北大直館 Mulan Boutique Hotel,25.08072792904253,121.56215713177517
沐蘭精品旅館-台北大直館 Mulan Boutique Hotel,25.08072792904253,121.56215713177517
沐蘭精品旅館-台北大直館 Mulan Boutique Hotel,25.08072792904253,121.56215713177517
沐蘭精品旅館-台北大直館 Mulan Boutique Hotel,25.08072792904253,121.56215713177517
沐蘭精品旅館-台北大直館 Mulan Boutique Hotel,25.08072792904253,121.56215713177517
沐蘭精品旅館-台北大直館 Mulan Boutique Hotel,25.08072792904253,121.56215713177517
沐蘭精品旅館-台北大直館 Mulan Boutique Hotel,25.08072792904253,121.56215713177517
沐蘭精品旅館-台北大直館 Mulan Boutique Hotel,25.08072792904253,121.56215713177517
沐蘭精品旅館-台北大直館 Mulan Boutique Hotel,25.08072792904253,121.56215713177517
沐蘭精品旅館-台北大直館 Mulan Boutique Hotel,25.08072792904253,121.56215713177517
有誠商旅,25.097724,121.54503899999996
大湖璞旅,25.073391,121.606402
大湖璞旅,25.073391,121.606402
台北國泰萬怡酒店,25.057722,121.538128
台北國泰萬怡酒店,25.057722,121.538128
台北國泰萬怡酒店,25.057722,121.538128
台北國泰萬怡酒店,25.057722,121.538128
台北國泰萬怡酒店,25.057722,121.538128
柔美精品商旅,25.05439656898996,121.53595715761185
柔美精品商旅,25.05439656898996,121.53595715761185
美福大飯店,25.0801066321067,121.55376316979527
美福大飯店,25.0801066321067,121.55376316979527
美福大飯店,25.0801066321067,121.55376316979527
美福大飯店,25.0801066321067,121.55376316979527
美福大飯店,25.0801066321067,121.55376316979527
美福大飯店,25.0801066321067,121.55376316979527
美福大飯店,25.0801066321067,121.55376316979527
美福大飯店,25.0801066321067,121.55376316979527
美福大飯店,25.0801066321067,121.55376316979527
美福大飯店,25.0801066321067,121.55376316979527
